repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study	bundle_id	Read Group ID (RG)	Library (LB)	Platform (PL)	Platform Model (PM)	Platform Unit (PU)	Predicted Median Insert Size (PI)	Name of Sequencing Centre (CN)	Date run was produced (DT)
collaboratory	FI802953	84a1b411-b4c0-56ef-be5b-0702a70db152	BAM	40a0fe4c612a284b7dd28cf86b97a47d.Sample_00370111_2.bam	6253025717	40a0fe4c612a284b7dd28cf86b97a47d		DO27935	ORCA-IN		1	1	illumina		D032BACXX	None			
collaboratory	FI802981	20d9f981-f994-534d-8632-f8c5f2156faf	BAM	caa10c59eeb1107be222bc9e39c09add.Sample_00750131_2.bam	6745497411	caa10c59eeb1107be222bc9e39c09add		DO50686	ORCA-IN		1	1	illumina		C142VACXX	None			
collaboratory	FI802908	d60a2664-1bd9-5ec7-bac7-ac7e1225b846	BAM	81bb9ada513439deb82af8347ef6dfa3.Sample_00730131_2.bam	6532626726	81bb9ada513439deb82af8347ef6dfa3		DO50684	ORCA-IN		1	1	illumina		C142VACXX	None			
collaboratory	FI802938	1c4068e3-ae3e-53ed-a2df-2557cda65b1b	BAM	654c0a19484c52b1ec23dbc4ebd6b565.Sample_00550111_2.bam	12436501752	654c0a19484c52b1ec23dbc4ebd6b565		DO50660	ORCA-IN		1	1	illumina		DOM5CACXX	None			
collaboratory	FI802880	afb1978c-fffa-53e6-8016-c51888edb938	BAM	450a8bdca8bf3d44c353661a31e1fcae.Sample_00700131_2.bam	5764245880	450a8bdca8bf3d44c353661a31e1fcae		DO50682	ORCA-IN		1	1	illumina		COELHACXX	None			
collaboratory	FI802887	54d46aa2-f3d8-5a43-a212-2dbe7ee0d221	BAM	13e8728ac828ca8e2982b5f4243838d9.Sample_00540111_2.bam	12203463106	13e8728ac828ca8e2982b5f4243838d9		DO50659	ORCA-IN		1	1	illumina		llumina	None			
collaboratory	FI802888	53b107a4-0d80-50b5-b959-b42084eaa27c	BAM	4eeeb4c249f2b30ab259b43f8e82d3ae.Sample_00420111_2.bam	6268891979	4eeeb4c249f2b30ab259b43f8e82d3ae		DO27945	ORCA-IN		1	1	illumina		D032BACXX	None			
collaboratory	FI802894	bdcb4a42-c348-5153-8751-6d90dbcef8f2	BAM	bfc85f142a3f35538b1e3479b644ff8c.Sample_00560131_2.bam	7736800587	bfc85f142a3f35538b1e3479b644ff8c		DO50662	ORCA-IN		1	1	illumina		llumina	None			
collaboratory	FI802896	4af1c5a0-93a9-53a2-a4cd-0c71ca4114e6	BAM	528de6dc254ca8e1389b4e813c43dd1d.Sample_00320131_2.bam	5128212031	528de6dc254ca8e1389b4e813c43dd1d		DO27925	ORCA-IN		1	1	illumina		D0CKMACXX	None			
collaboratory	FI802893	2e181f21-450f-5d42-b6e4-94a043a0a19f	BAM	57f3853047813c8cf3dc44be2b3ffaec.Sample_00880131_2.bam	4893306787	57f3853047813c8cf3dc44be2b3ffaec		DO50702	ORCA-IN		1	1	illumina		C142VACXX	None			
collaboratory	FI802992	e45bc282-1e2a-5c51-8ada-b90f1704ac55	BAM	80996c0fa5b2ef5e414bd71e1a0d3158.Sample_00390131_2.bam	5204715119	80996c0fa5b2ef5e414bd71e1a0d3158		DO27939	ORCA-IN		1	1	illumina		D032BACXX	None			
collaboratory	FI802959	4d67c6d6-2f85-5973-8bca-5393f71ddc2a	BAM	0307d6f2c687bae9f5443e55da993f78.Sample_00670131_2.bam	6356105056	0307d6f2c687bae9f5443e55da993f78		DO50679	ORCA-IN		1	1	illumina		COELHACXX	None			
